date,ProductsName,TotalSales,DateRunningTotal
2021-03-14,"Sichuan Red Cedar",¥18.78,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥11.72,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥11,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥17.82,¥2294.97
2021-03-14,"Sichuan Red Cedar",¥19.67,¥2294.97
2021-03-15,"Sichuan Red Cedar",¥6.7,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥6.7,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥10.71,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥11.49,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥9.71,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥4.58,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥8.31,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥7.7,¥2371.58
2021-03-15,"Sichuan Red Cedar",¥10.71,¥2371.58
2021-03-16,"Sichuan Red Cedar",¥13.62,¥2423.7
2021-03-16,"Sichuan Red Cedar",¥14.4,¥2423.7
2021-03-16,"Sichuan Red Cedar",¥11.83,¥2423.7
2021-03-16,"Sichuan Red Cedar",¥12.28,¥2423.7
2021-03-17,"Sichuan Red Cedar",¥11.38,¥2468.17
2021-03-17,"Sichuan Red Cedar",¥9.88,¥2468.17
2021-03-17,"Sichuan Red Cedar",¥15.4,¥2468.17
2021-03-17,"Sichuan Red Cedar",¥7.81,¥2468.17
2021-03-18,"Sichuan Red Cedar",¥11.6,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥13.4,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥17.78,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥10.41,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥14.69,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥11.9,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥13.5,¥2572.75
2021-03-18,"Sichuan Red Cedar",¥11.3,¥2572.75
2021-03-19,"Sichuan Red Cedar",¥11.38,¥2584.13
2021-03-20,"Sichuan Red Cedar",¥8.8,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.4,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥9.59,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.4,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥9.71,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥6.49,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.4,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.4,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.4,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥9.99,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥10.11,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.12,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥8.72,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥7.2,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥13.69,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥11.9,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥12.3,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥7.48,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥7.6,¥2765.02
2021-03-20,"Sichuan Red Cedar",¥7.2,¥2765.02
2021-03-21,"Sichuan Red Cedar",¥8.71,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥10.91,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥10.51,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥8.32,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥13,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥11.3,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥14.29,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥11.4,¥2869.36
2021-03-21,"Sichuan Red Cedar",¥15.89,¥2869.36
2021-03-22,"Sichuan Red Cedar",¥10.41,¥2920.6
2021-03-22,"Sichuan Red Cedar",¥11.3,¥2920.6
2021-03-22,"Sichuan Red Cedar",¥10.61,¥2920.6
2021-03-22,"Sichuan Red Cedar",¥9.21,¥2920.6
2021-03-22,"Sichuan Red Cedar",¥9.71,¥2920.6
2021-03-23,"Sichuan Red Cedar",¥13.6,¥2934.2
2021-03-24,"Sichuan Red Cedar",¥13.79,¥2989.22
2021-03-24,"Sichuan Red Cedar",¥9.31,¥2989.22
2021-03-24,"Sichuan Red Cedar",¥10.11,¥2989.22
2021-03-24,"Sichuan Red Cedar",¥11.3,¥2989.22
2021-03-24,"Sichuan Red Cedar",¥10.51,¥2989.22
2021-03-26,"Sichuan Red Cedar",¥11.48,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥12.2,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥11.72,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥14.41,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥17.7,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥13.57,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥11.12,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥18.72,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥12.2,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥12.38,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥13.57,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥11.78,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥22.72,¥3189.2
2021-03-26,"Sichuan Red Cedar",¥16.39,¥3189.2
2021-03-27,"Sichuan Red Cedar",¥13.99,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥13.87,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥12.8,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥12.08,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥9.39,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥15.43,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥15.19,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥15.49,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥10.29,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥15.13,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥11.42,¥3349.4
2021-03-27,"Sichuan Red Cedar",¥15.13,¥3349.4
2021-03-28,"Sichuan Red Cedar",¥9.52,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥8.98,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥9.52,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥10.22,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥10.49,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥8.61,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥15.12,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥15.39,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥12.1,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥10.01,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥9.09,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥10.28,¥3493.15
2021-03-28,"Sichuan Red Cedar",¥14.42,¥3493.15
2021-03-29,"Sichuan Red Cedar",¥11.1,¥3524.28
2021-03-29,"Sichuan Red Cedar",¥8,¥3524.28
2021-03-29,"Sichuan Red Cedar",¥12.02,¥3524.28
2021-03-30,"Sichuan Red Cedar",¥8.99,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥8.52,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥8.89,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥8.79,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥5.71,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥8.59,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥7.4,¥3590.36
2021-03-30,"Sichuan Red Cedar",¥9.19,¥3590.36
2021-03-31,"Sichuan Red Cedar",¥6.39,¥3633.15
2021-03-31,"Sichuan Red Cedar",¥10.71,¥3633.15
2021-03-31,"Sichuan Red Cedar",¥7,¥3633.15
2021-03-31,"Sichuan Red Cedar",¥9.09,¥3633.15
2021-03-31,"Sichuan Red Cedar",¥9.6,¥3633.15
2021-04-01,"Sichuan Red Cedar",¥5.7,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥4.59,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥5.7,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥6.89,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥7.09,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥6.71,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥5.7,¥3680.75
2021-04-01,"Sichuan Red Cedar",¥5.21,¥3680.75
2021-04-02,"Sichuan Red Cedar",¥6.5,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥8.51,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥5.91,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥7.3,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥6.89,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥8.8,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥9,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥7.79,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥6.5,¥3754.46
2021-04-02,"Sichuan Red Cedar",¥6.5,¥3754.46
2021-04-03,"Sichuan Red Cedar",¥8.1,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥10.11,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥7.61,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥8.41,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥8.41,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥7.51,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥9.49,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥5.8,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥5.7,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥6.01,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥7.61,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥8.51,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥6.99,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥8.2,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥9.31,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥8.9,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥5.6,¥3893.65
2021-04-03,"Sichuan Red Cedar",¥6.89,¥3893.65
2021-04-04,"Sichuan Red Cedar",¥5.21,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥3.61,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥5.39,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥4.1,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥5.39,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥5.11,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥4.49,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥6.3,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥4.8,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥5.5,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥4.21,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥6.01,¥3958.25
2021-04-04,"Sichuan Red Cedar",¥4.49,¥3958.25
2021-04-05,"Sichuan Red Cedar",¥6.09,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥5.01,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥6.71,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥5.7,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥7.61,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥8.8,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥7.69,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥7.09,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥7.89,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥8,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥6.01,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥8,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥5.39,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥6.19,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥7.4,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥6.81,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥6.6,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥5.11,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥5.6,¥4091.87
2021-04-05,"Sichuan Red Cedar",¥5.91,¥4091.87
2021-04-06,"Sichuan Red Cedar",¥5.6,¥4115.55
2021-04-06,"Sichuan Red Cedar",¥4.7,¥4115.55
2021-04-06,"Sichuan Red Cedar",¥3.69,¥4115.55
2021-04-06,"Sichuan Red Cedar",¥4.7,¥4115.55
2021-04-06,"Sichuan Red Cedar",¥5.01,¥4115.55
2021-04-07,"Sichuan Red Cedar",¥4.4,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.4,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.29,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.01,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥3.9,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.6,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.1,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.4,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.8,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.99,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥5.1,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥5.21,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥5.71,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.71,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥3.79,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥5.41,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥3.4,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥3.79,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.99,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.29,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥3.4,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.6,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.8,¥4223.38
2021-04-07,"Sichuan Red Cedar",¥4.71,¥4223.38
2021-04-08,"Sichuan Red Cedar",¥4.8,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥6.99,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥3.61,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥6.19,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥7.4,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥7.89,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥4.31,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥5.8,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥5.11,¥4281.4
2021-04-08,"Sichuan Red Cedar",¥5.91,¥4281.4
2021-04-09,"Sichuan Red Cedar",¥3.7,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥2.69,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4.69,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥2.49,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4.4,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4.79,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥5.21,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥2.91,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥5.01,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥3.8,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4.59,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥5.41,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥3.6,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥3.9,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥5.31,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥5.11,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥6,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥6.1,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥5.5,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4.69,¥4379.81
2021-04-09,"Sichuan Red Cedar",¥4.49,¥4379.81
2021-04-10,"Sichuan Red Cedar",¥5.01,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥6.59,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥4.49,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥4.4,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥2.49,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥4.3,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥3.9,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥3.9,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥3.8,¥4425.09
2021-04-10,"Sichuan Red Cedar",¥6.4,¥4425.09
2021-04-11,"Sichuan Red Cedar",¥3.5,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥2.69,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.59,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.6,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.11,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥2.2,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥2.79,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥2.3,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.6,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥1.9,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥5.31,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.7,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.9,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.1,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.4,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.6,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥5.41,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.69,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥3.21,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥2.4,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥5.01,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥6,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥2.1,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.91,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥5.01,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.4,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.79,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4.91,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥5.11,¥4542.33
2021-04-11,"Sichuan Red Cedar",¥4,¥4542.33
2021-04-12,"Sichuan Red Cedar",¥4.59,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥4.3,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥5.5,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.21,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.41,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.6,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.21,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.6,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥4.4,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.5,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥5.01,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥4.3,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥4.4,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥4.49,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.8,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥4.2,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥5.41,¥4617.15
2021-04-12,"Sichuan Red Cedar",¥3.9,¥4617.15
2021-04-13,"Sichuan Red Cedar",¥3.9,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥3.21,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥4.59,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥3.11,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥3.31,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥3.9,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥1.9,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥3.5,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥2,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥4.2,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥4.79,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥3.6,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥4.69,¥4666.65
2021-04-13,"Sichuan Red Cedar",¥2.79,¥4666.65
2021-04-14,"Sichuan Red Cedar",¥3.6,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.8,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥4.2,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.6,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.01,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.7,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.41,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.8,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.01,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥3.8,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥2.91,¥4709.5
2021-04-14,"Sichuan Red Cedar",¥4,¥4709.5
2021-04-15,"Sichuan Red Cedar",¥6.21,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥3.71,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥4.81,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥4.81,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥4.71,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥4.21,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥6.5,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥5.9,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥3.71,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥5.21,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥5.31,¥4769.69
2021-04-15,"Sichuan Red Cedar",¥5.09,¥4769.69
2021-04-16,"Sichuan Red Cedar",¥6.09,¥4816.88
2021-04-16,"Sichuan Red Cedar",¥5.4,¥4816.88
2021-04-16,"Sichuan Red Cedar",¥7.59,¥4816.88
2021-04-16,"Sichuan Red Cedar",¥6.9,¥4816.88
2021-04-16,"Sichuan Red Cedar",¥6,¥4816.88
2021-04-16,"Sichuan Red Cedar",¥8.21,¥4816.88
2021-04-16,"Sichuan Red Cedar",¥7,¥4816.88
2021-04-17,"Sichuan Red Cedar",¥4.31,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥6.71,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥4.9,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥4.09,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥9.81,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥6,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥6.09,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥4.4,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥4.09,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥5.09,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥4,¥4879.88
2021-04-17,"Sichuan Red Cedar",¥3.5,¥4879.88
2021-04-18,"Sichuan Red Cedar",¥6.09,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥5.31,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥6.81,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥3.71,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥4.09,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥6.4,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥7.59,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥8.59,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥6.71,¥4940.79
2021-04-18,"Sichuan Red Cedar",¥5.59,¥4940.79
2021-04-19,"Sichuan Red Cedar",¥6.71,¥4971.92
2021-04-19,"Sichuan Red Cedar",¥4,¥4971.92
2021-04-19,"Sichuan Red Cedar",¥5,¥4971.92
2021-04-19,"Sichuan Red Cedar",¥4.31,¥4971.92
2021-04-19,"Sichuan Red Cedar",¥4.9,¥4971.92
2021-04-19,"Sichuan Red Cedar",¥6.21,¥4971.92
2021-04-20,"Sichuan Red Cedar",¥6.31,¥5004.45
2021-04-20,"Sichuan Red Cedar",¥5,¥5004.45
2021-04-20,"Sichuan Red Cedar",¥5.31,¥5004.45
2021-04-20,"Sichuan Red Cedar",¥5.81,¥5004.45
2021-04-20,"Sichuan Red Cedar",¥5.21,¥5004.45
2021-04-20,"Sichuan Red Cedar",¥4.9,¥5004.45
2021-04-21,"Sichuan Red Cedar",¥6,¥5027.97
2021-04-21,"Sichuan Red Cedar",¥5.21,¥5027.97
2021-04-21,"Sichuan Red Cedar",¥5.59,¥5027.97
2021-04-21,"Sichuan Red Cedar",¥6.71,¥5027.97
2021-04-24,"Sichuan Red Cedar",¥6.31,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥4.81,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥4.4,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥5.31,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥2.69,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥3.21,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥5.21,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥3.59,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥3.31,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥5.4,¥5075.52
2021-04-24,"Sichuan Red Cedar",¥3.31,¥5075.52
2021-04-25,"Sichuan Red Cedar",¥3.5,¥5102.44
2021-04-25,"Sichuan Red Cedar",¥4.5,¥5102.44
2021-04-25,"Sichuan Red Cedar",¥3.81,¥5102.44
2021-04-25,"Sichuan Red Cedar",¥4.81,¥5102.44
2021-04-25,"Sichuan Red Cedar",¥4,¥5102.44
2021-04-25,"Sichuan Red Cedar",¥6.31,¥5102.44
2021-04-26,"Sichuan Red Cedar",¥3.81,¥5113.95
2021-04-26,"Sichuan Red Cedar",¥3.21,¥5113.95
2021-04-26,"Sichuan Red Cedar",¥4.5,¥5113.95
2021-04-27,"Sichuan Red Cedar",¥3.71,¥5117.67
2021-04-28,"Sichuan Red Cedar",¥2.7,¥5135.17
2021-04-28,"Sichuan Red Cedar",¥3.2,¥5135.17
2021-04-28,"Sichuan Red Cedar",¥2.4,¥5135.17
2021-04-28,"Sichuan Red Cedar",¥3.2,¥5135.17
2021-04-28,"Sichuan Red Cedar",¥2.59,¥5135.17
2021-04-28,"Sichuan Red Cedar",¥3.4,¥5135.17
