ProductsName,Date,TotalSales
"Haixian Mushroom (Bunch)",2021-11-10,¥9.9
"Haixian Mushroom (Bunch)",2021-11-10,¥9.9
"Haixian Mushroom (Bunch)",2021-11-10,¥9.9
"Haixian Mushroom (Bunch)",2021-11-10,¥9.9
"Haixian Mushroom (Bunch)",2021-11-10,¥9.9
"Hericium ",2022-03-09,¥9.9
"Hfyg Haixian Mushroom (Bunch)",2022-07-08,¥2.9
"Hfyg Haixian Mushroom (Bunch)",2022-07-08,¥2.9
"Hfyg Haixian Mushroom (Bunch)",2022-07-08,¥2.9
"Hfyg Haixian Mushroom (Bunch)",2022-07-08,¥2.9
"High Melon (1)",2021-09-26,¥21.17
"High Melon (2)",2022-11-21,¥12.91
"Honghu Lotus (Lotus Root)",2022-07-28,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-16,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-16,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-17,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-18,¥11.8
"Honghu Lotus (Lotus Root)",2022-07-27,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-18,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-07-27,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus (Lotus Root)",2022-07-27,¥11.8
"Honghu Lotus (Lotus Root)",2022-07-27,¥11.8
"Honghu Lotus (Lotus Root)",2022-09-23,¥11.8
"Honghu Lotus (Lotus Root)",2022-08-19,¥11.8
"Honghu Lotus Root",2021-05-23,¥80
"Honghu Lotus Root Powder (Fenou)",2023-01-15,¥183.6
"Hongshan Caitai",2022-01-24,¥7.8
"Hongshan Gift Box",2023-01-12,¥16.9
"Hongshan Gift Box",2023-01-11,¥16.9
"Hongshan Shoutidai",2023-01-07,¥17.8
"Hongshan Shoutidai",2023-01-07,¥17.8
Hongshujian,2021-03-28,¥17.02
"Hongshujian (Bag)",2022-04-13,¥5.9
"Hongshujian (Bag)",2022-04-12,¥5.9
"Hongshujian (Bag)",2022-04-10,¥5.9
"Hongshujian (Bag)",2022-04-09,¥5.9
"Hongshujian (Bag)",2022-04-09,¥5.9
"Hongshujian (Bag)",2022-04-06,¥5.9
"Hongshujian (Bag)",2022-04-15,¥5.9
"Hongshujian (Bag)",2022-04-06,¥5.9
"Hongshujian (Bag)",2022-04-03,¥5.9
"Hongshujian (Bag)",2022-04-23,¥5.9
"Hongshujian (Bag)",2022-04-22,¥5.9
"Hongshujian (Bag)",2022-04-19,¥5.9
"Hongshujian (Bag)",2022-04-15,¥5.9
"Hongshujian (Bag)",2022-04-15,¥5.9
"Hua Eggplant",2021-02-08,¥19.54
"Huangbaicai (2)",2020-09-29,¥128.02
Huanghuacai,2023-05-07,¥21.91
"Huangxincai (2)",2022-05-01,¥37.43
"Ice Grass",2021-07-22,¥17.82
"Ice Grass (Box)",2023-03-17,¥11.8
"Ice Grass (Box)",2023-03-03,¥11.8
"Ice Grass (Box)",2023-03-09,¥11.8
"Ice Grass (Box)",2023-02-23,¥11.8
"Ice Grass (Box)",2023-03-03,¥11.8
"Ice Grass (Box)",2023-02-28,¥11.8
"Ice Grass (Box)",2023-02-26,¥11.8
"Ice Grass (Box)",2023-03-04,¥11.8
Jicai,2020-12-07,¥7.83
"Jigu (2)",2022-04-01,¥5.11
"Jigu (Bag)",2022-07-15,¥3.9
"Jigu (Bag)",2022-07-15,¥3.9
"Jigu (Bag)",2022-07-19,¥3.9
"Jigu (Bag)",2022-07-19,¥3.9
"Jigu (Bag)",2022-07-19,¥3.9
"Jigu (Bag)",2022-07-21,¥3.9
"Jigu (Bag)",2022-07-21,¥3.9
"Jigu (Bag)",2022-07-22,¥3.9
"Jigu (Bag)",2022-07-22,¥3.9
"Jigu (Bag)",2022-07-23,¥3.9
"Jigu (Bag)",2022-07-24,¥3.9
"Jigu (Bag)",2022-07-24,¥3.9
"Jigu (Bag)",2022-07-24,¥3.9
"Jigu (Bag)",2022-07-25,¥3.9
"Jigu (Bag)",2022-07-26,¥3.9
"Jigu (Bag)",2022-07-26,¥3.9
"Jigu (Bag)",2022-07-27,¥3.9
"Jigu (Bag)",2022-07-28,¥3.9
"Jigu (Bag)",2022-07-28,¥3.9
"Jigu (Bag)",2022-07-28,¥3.9
"Jigu (Bag)",2022-07-28,¥3.9
"Jigu (Bag)",2022-07-28,¥3.9
"Jigu (Bag)",2022-07-29,¥3.9
"Jigu (Bag)",2022-08-01,¥3.9
"Jigu (Bag)",2022-08-01,¥3.9
"Jigu (Bag)",2022-08-01,¥3.9
"Jigu (Bag)",2022-08-01,¥3.9
"Jigu (Bag)",2022-08-03,¥3.9
"Jigu (Bag)",2022-08-03,¥3.9
"Jigu (Bag)",2022-08-03,¥3.9
"Jigu (Bag)",2022-08-03,¥3.9
"Jigu (Bag)",2022-08-04,¥3.9
"Jigu (Bag)",2022-08-05,¥3.9
"Jigu (Bag)",2022-08-05,¥3.9
"Jigu (Bag)",2022-08-05,¥3.9
"Jigu (Bag)",2022-08-05,¥3.9
"Jigu (Bag)",2022-08-06,¥3.9
"Jigu (Bag)",2022-08-06,¥3.9
"Jigu (Bag)",2022-08-07,¥3.9
"Jigu (Bag)",2022-08-07,¥3.9
"Jigu (Bag)",2022-08-07,¥3.9
"Jigu (Bag)",2022-08-07,¥3.9
"Jigu (Bag)",2022-08-07,¥3.9
"Jigu (Bag)",2022-08-07,¥3.9
"Jigu (Bag)",2022-08-08,¥3.9
"Jigu (Bag)",2022-08-08,¥3.9
"Jigu (Bag)",2022-08-08,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-09,¥3.9
"Jigu (Bag)",2022-08-11,¥3.9
"Jigu (Bag)",2022-08-11,¥3.9
"Jigu (Bag)",2022-08-11,¥3.9
"Jigu (Bag)",2022-08-11,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-12,¥3.9
"Jigu (Bag)",2022-08-13,¥3.9
"Jigu (Bag)",2022-08-13,¥3.9
"Jigu (Bag)",2022-08-13,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-14,¥3.9
"Jigu (Bag)",2022-08-15,¥3.9
"Jigu (Bag)",2022-08-15,¥3.9
"Jigu (Bag)",2022-08-15,¥3.9
"Jigu (Bag)",2022-08-15,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-16,¥3.9
"Jigu (Bag)",2022-08-17,¥3.9
"Jigu (Bag)",2022-08-17,¥3.9
"Jigu (Bag)",2022-08-18,¥3.9
"Jigu (Bag)",2022-08-18,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-19,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-20,¥3.9
"Jigu (Bag)",2022-08-21,¥3.9
"Jigu (Bag)",2022-08-22,¥3.9
"Jigu (Bag)",2022-08-22,¥3.9
"Jigu (Bag)",2022-08-23,¥3.9
"Jigu (Bag)",2022-08-24,¥3.9
"Jigu (Bag)",2022-08-24,¥3.9
"Jigu (Bag)",2022-08-24,¥3.9
"Jigu (Bag)",2022-08-25,¥3.9
"Jigu (Bag)",2022-08-27,¥3.9
"Jigu (Bag)",2022-08-27,¥3.9
"Jigu (Bag)",2022-08-27,¥3.9
"Jigu (Bag)",2022-08-27,¥3.9
"Jigu (Bag)",2022-08-27,¥3.9
"Jigu (Bag)",2022-08-27,¥3.9
"Jigu (Bag)",2022-08-28,¥3.9
"Jigu (Bag)",2022-08-28,¥3.9
"Jigu (Bag)",2022-08-28,¥3.9
"Jigu (Bag)",2022-08-28,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-29,¥3.9
"Jigu (Bag)",2022-08-30,¥3.9
"Jigu (Bag)",2022-08-30,¥3.9
"Jigu (Bag)",2022-08-30,¥3.9
"Jigu (Bag)",2022-08-30,¥3.9
"Jigu (Bag)",2022-08-30,¥3.9
"Jigu (Bag)",2022-08-31,¥3.9
"Jigu (Bag)",2022-08-31,¥3.9
"Jigu (Bag)",2022-08-31,¥3.9
"Jigu (Bag)",2022-08-31,¥3.9
"Jigu (Bag)",2022-08-31,¥3.9
"Jigu (Bag)",2022-08-31,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-01,¥3.9
"Jigu (Bag)",2022-09-02,¥3.9
"Jigu (Bag)",2022-09-02,¥3.9
"Jigu (Bag)",2022-09-02,¥3.9
"Jigu (Bag)",2022-09-02,¥3.9
"Jigu (Bag)",2022-09-02,¥3.9
"Jigu (Bag)",2022-09-02,¥3.9
"Jigu (Bag)",2022-09-03,¥3.9
"Jigu (Bag)",2022-09-03,¥3.9
"Jigu (Bag)",2022-09-03,¥3.9
"Jigu (Bag)",2022-09-03,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-04,¥3.9
"Jigu (Bag)",2022-09-06,¥3.9
"Jigu (Bag)",2022-09-06,¥3.9
"Jigu (Bag)",2022-09-06,¥3.9
"Jigu (Bag)",2022-09-08,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-09,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-10,¥3.9
"Jigu (Bag)",2022-09-11,¥3.9
"Jigu (Bag)",2022-09-11,¥3.9
"Jigu (Bag)",2022-09-11,¥3.9
"Jigu (Bag)",2022-09-11,¥3.9
"Jigu (Bag)",2022-09-11,¥3.9
"Jigu (Bag)",2022-09-11,¥3.9
"Jigu (Bag)",2022-09-12,¥3.9
"Jigu (Bag)",2022-09-12,¥3.9
"Jigu (Bag)",2022-09-12,¥3.9
"Jigu (Bag)",2022-09-12,¥3.9
"Jigu (Bag)",2022-09-12,¥3.9
"Jigu (Bag)",2022-09-12,¥3.9
"Jigu (Bag)",2022-09-13,¥3.9
"Jigu (Bag)",2022-09-13,¥3.9
"Jigu (Bag)",2022-09-13,¥3.9
"Jigu (Bag)",2022-09-13,¥3.9
"Jigu (Bag)",2022-09-13,¥3.9
"Jigu (Bag)",2022-09-14,¥3.9
"Jigu (Bag)",2022-09-15,¥3.9
"Jigu (Bag)",2022-09-15,¥3.9
"Jigu (Bag)",2022-09-16,¥3.9
"Jigu (Bag)",2022-09-16,¥3.9
"Jigu (Bag)",2022-09-17,¥3.9
"Jigu (Bag)",2022-09-17,¥3.9
"Jigu (Bag)",2022-09-17,¥3.9
"Jigu (Bag)",2022-09-17,¥3.9
"Jigu (Bag)",2022-09-17,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-18,¥3.9
"Jigu (Bag)",2022-09-21,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-22,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-10-15,¥3.9
"Jigu (Bag)",2022-10-15,¥3.9
"Jigu (Bag)",2022-10-15,¥3.9
"Jigu (Bag)",2022-10-15,¥3.9
"Jigu (Bag)",2022-10-15,¥3.9
"Jigu (Bag)",2022-10-06,¥3.9
"Jigu (Bag)",2022-10-06,¥3.9
"Jigu (Bag)",2022-10-06,¥3.9
"Jigu (Bag)",2022-10-06,¥3.9
"Jigu (Bag)",2022-10-06,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-05,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-04,¥3.9
"Jigu (Bag)",2022-10-03,¥3.9
"Jigu (Bag)",2022-10-03,¥3.9
"Jigu (Bag)",2022-10-03,¥3.9
"Jigu (Bag)",2022-10-03,¥3.9
"Jigu (Bag)",2022-10-03,¥3.9
"Jigu (Bag)",2022-10-02,¥3.9
"Jigu (Bag)",2022-10-02,¥3.9
"Jigu (Bag)",2022-10-02,¥3.9
"Jigu (Bag)",2022-10-02,¥3.9
"Jigu (Bag)",2022-10-01,¥3.9
"Jigu (Bag)",2022-10-01,¥3.9
"Jigu (Bag)",2022-10-01,¥3.9
"Jigu (Bag)",2022-10-01,¥3.9
"Jigu (Bag)",2022-10-01,¥3.9
"Jigu (Bag)",2022-10-01,¥3.9
"Jigu (Bag)",2022-09-30,¥3.9
"Jigu (Bag)",2022-09-30,¥3.9
"Jigu (Bag)",2022-09-30,¥3.9
"Jigu (Bag)",2022-09-30,¥3.9
"Jigu (Bag)",2022-09-29,¥3.9
"Jigu (Bag)",2022-09-28,¥3.9
"Jigu (Bag)",2022-09-28,¥3.9
"Jigu (Bag)",2022-09-28,¥3.9
"Jigu (Bag)",2022-09-27,¥3.9
"Jigu (Bag)",2022-09-27,¥3.9
"Jigu (Bag)",2022-09-27,¥3.9
"Jigu (Bag)",2022-09-26,¥3.9
"Jigu (Bag)",2022-09-26,¥3.9
"Jigu (Bag)",2022-09-25,¥3.9
"Jigu (Bag)",2022-09-25,¥3.9
"Jigu (Bag)",2022-09-25,¥3.9
"Jigu (Bag)",2022-09-25,¥3.9
"Jigu (Bag)",2022-09-25,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-24,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-09-23,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-05,¥3.9
"Jigu (Bag)",2022-11-01,¥3.9
"Jigu (Bag)",2022-11-01,¥3.9
"Jigu (Bag)",2022-11-01,¥3.9
"Jigu (Bag)",2022-10-29,¥3.9
"Jigu (Bag)",2022-10-29,¥3.9
"Jigu (Bag)",2022-10-29,¥3.9
"Jigu (Bag)",2022-10-23,¥3.9
"Jigu (Bag)",2022-10-29,¥3.9
"Jigu (Bag)",2022-10-28,¥3.9
"Jigu (Bag)",2022-10-28,¥3.9
"Jigu (Bag)",2022-10-28,¥3.9
"Jigu (Bag)",2022-10-28,¥3.9
"Jigu (Bag)",2022-10-28,¥3.9
"Jigu (Bag)",2022-10-23,¥3.9
"Jigu (Bag)",2022-10-23,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-21,¥3.9
"Jigu (Bag)",2022-10-20,¥3.9
"Jigu (Bag)",2022-10-20,¥3.9
"Jigu (Bag)",2022-10-20,¥3.9
"Jigu (Bag)",2022-10-18,¥3.9
"Jigu (Bag)",2022-10-18,¥3.9
"Jigu (Bag)",2022-10-17,¥3.9
"Jigu (Bag)",2022-10-16,¥3.9
"Jigu (Bag)",2022-10-16,¥3.9
"Jigu (Bag)",2022-10-15,¥3.9
"Jigu Mushroom (1)",2020-08-13,¥12.92
"Jigu Mushroom (Bunch)",2022-02-05,¥8.9
"Jigu Mushroom (Bunch)",2022-02-04,¥8.9
"Jigu Mushroom (Bunch)",2022-02-05,¥8.9
"Jigu Mushroom (Bunch)",2022-02-06,¥8.9
"Jigu Mushroom (Bunch)",2022-02-04,¥8.9
"Jigu Mushroom (Bunch)",2022-02-07,¥8.9
"Jigu Mushroom (Bunch)",2022-02-07,¥8.9
"Jigu Mushroom (Bunch)",2022-02-07,¥8.9
"Jigu Mushroom (Bunch)",2022-02-09,¥8.9
"Jigu Mushroom (Bunch)",2022-02-07,¥8.9
"Jigu Mushroom (Bunch)",2022-02-04,¥8.9
"Jigu Mushroom (Bunch)",2022-02-04,¥8.9
"Jigu Mushroom (Bunch)",2022-02-04,¥8.9
"Jigu Mushroom (Bunch)",2022-02-04,¥8.9
"Jigu Mushroom (Bunch)",2023-01-15,¥8.9
"Juhua Youcai",2021-07-18,¥8.42
Kuaicai,2020-08-11,¥6.11
Lameizi,2021-12-31,¥12.43
"Local Shanghaiqing",2021-10-15,¥7.05
"Local Xiaomao Cabbage",2022-10-28,¥5.94
Longyacai,2022-11-09,¥16.08
"Lotus (Ea)",2022-07-03,¥49
"Lotus Root Tip",2022-01-10,¥4.85
"Luosi Pepper",2022-03-26,¥35.11
"Luosi Pepper (Bag)",2022-03-29,¥9.9
"Luosi Pepper (Bag)",2022-04-02,¥9.9
"Luosi Pepper (Bag)",2022-04-01,¥9.9
"Luosi Pepper (Bag)",2022-03-30,¥9.9
"Luosi Pepper (Bag)",2022-03-30,¥9.9
"Luosi Pepper (Bag)",2022-03-21,¥9.9
"Luosi Pepper (Bag)",2022-03-20,¥9.9
"Luosi Pepper (Bag)",2022-03-20,¥9.9
"Luosi Pepper (Bag)",2022-03-19,¥9.9
"Luosi Pepper (Bag)",2022-03-19,¥9.9
"Luosi Pepper (Bag)",2022-03-19,¥9.9
Machixian,2021-04-03,¥7.91
"Malan Head",2022-03-10,¥8.28
Miantiaocai,2023-02-11,¥3.62
"Millet Pepper",2022-02-03,¥397.49
"Millet Pepper (Bag)",2023-04-02,¥22.5
Mint,2023-03-09,¥3.61
Muercai,2023-05-23,¥15.35
"Muercai (Bag)",2023-05-27,¥4.9
"Muercai (Bag)",2023-05-23,¥4.9
"Muercai (Bag)",2023-06-04,¥4.9
"Muercai (Bag)",2023-06-03,¥4.9
"Muercai (Bag)",2023-05-28,¥4.9
"Muercai (Bag)",2023-05-19,¥4.9
"Muercai (Bag)",2023-05-15,¥4.9
"Mushroom And Leaf Mix (Bag)",2022-12-29,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-29,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-31,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-30,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-30,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-30,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-29,¥7.9
"Mushroom And Leaf Mix (Bag)",2022-12-29,¥7.9
Mustard,2021-07-30,¥7.74
"Naibai Caimiao",2021-07-22,¥9.02
Naibaicai,2022-06-23,¥22.55
Nanguajian,2021-07-07,¥9.62
"Needle Mushroom (1)",2020-10-09,¥20.94
"Needle Mushroom (2)",2022-09-18,¥10.01
"Needle Mushroom (2)",2022-10-07,¥10.01
"Needle Mushroom (Bag)",2022-08-27,¥3.5
"Needle Mushroom (Bag) (1)",2020-10-08,¥10
"Needle Mushroom (Bag) (2)",2022-09-07,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-08,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-07,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-09,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
"Needle Mushroom (Bag) (2)",2022-09-10,¥5.9
